# FILENAME        : /ctrscrut/chara/data//2015_05_12_LABAO_S2_aberrations_001.dat
# GMT YEAR        : 2015
# GMT MONTH       : 5
# GMT DAY         : 12
# FSM STATE       : 0
# Time     Tilt X  Tilt Y   Pos X   Pos Y   Focus    A1      A2
 82846591  0.0566  0.0441  0.0446  0.0082  0.3040 -0.0957 -0.0579
 82846601  0.0575  0.0436  0.0444  0.0083  0.3329 -0.1189 -0.0883
 82846610  0.0583  0.0427  0.0442  0.0088  0.3305 -0.0837 -0.1084
 82846621  0.0568  0.0381  0.0443  0.0087  0.3185 -0.0816 -0.0766
 82846631  0.0583  0.0412  0.0437  0.0088  0.3620 -0.1074 -0.0895
 82846640  0.0578  0.0408  0.0437  0.0087  0.3054 -0.0969 -0.0829
 82846651  0.0561  0.0432  0.0437  0.0075  0.3201 -0.0999 -0.0825
 82846661  0.0538  0.0433  0.0436  0.0075  0.3020 -0.1033 -0.1018
 82846671  0.0538  0.0339  0.0428  0.0082  0.3188 -0.0987 -0.0855
 82846680  0.0578  0.0410  0.0422  0.0090  0.2821 -0.1051 -0.0764
 82846691  0.0581  0.0393  0.0417  0.0088  0.3153 -0.0965 -0.0899
 82846700  0.0572  0.0427  0.0417  0.0088  0.3177 -0.1159 -0.0592
 82846711  0.0555  0.0474  0.0412  0.0084  0.3002 -0.1115 -0.1042
 82846721  0.0568  0.0397  0.0415  0.0080  0.3159 -0.0918 -0.0499
 82846731  0.0529  0.0469  0.0412  0.0073  0.2815 -0.1001 -0.0863
 82846740  0.0550  0.0469  0.0411  0.0077  0.2931 -0.0973 -0.0697
 82846751  0.0549  0.0403  0.0410  0.0071  0.3153 -0.0813 -0.0751
 82846761  0.0581  0.0401  0.0402  0.0070  0.2926 -0.0918 -0.0918
 82846770  0.0497  0.0364  0.0403  0.0069  0.3073 -0.0843 -0.0369
 82846781  0.0551  0.0403  0.0408  0.0068  0.2950 -0.0755 -0.0615
 82846791  0.0583  0.0390  0.0408  0.0069  0.3006 -0.0937 -0.0749
 82846801  0.0579  0.0376  0.0407  0.0075  0.3126 -0.0931 -0.0616
 82846811  0.0548  0.0420  0.0415  0.0081  0.3077 -0.0682 -0.0527
 82846821  0.0510  0.0398  0.0420  0.0089  0.3170 -0.0543 -0.0615
 82846831  0.0545  0.0372  0.0424  0.0093  0.3239 -0.0558 -0.0578
 82846841  0.0507  0.0390  0.0424  0.0099  0.3193 -0.0695 -0.0797
 82846851  0.0580  0.0388  0.0419  0.0095  0.3298 -0.0755 -0.0883
 82846861  0.0562  0.0420  0.0426  0.0089  0.2839 -0.0673 -0.0733
 82846871  0.0554  0.0463  0.0429  0.0095  0.2869 -0.0713 -0.0899
 82846881  0.0546  0.0465  0.0438  0.0101  0.3033 -0.0804 -0.0599
 82846891  0.0537  0.0453  0.0443  0.0105  0.3101 -0.0739 -0.0776
 82846900  0.0542  0.0441  0.0444  0.0105  0.3201 -0.0857 -0.0747
 82846911  0.0549  0.0422  0.0450  0.0110  0.3374 -0.0704 -0.0918
 82846921  0.0547  0.0444  0.0451  0.0112  0.3497 -0.1014 -0.0832
 82846932  0.0556  0.0387  0.0459  0.0127  0.3697 -0.0821 -0.0359
 82846941  0.0596  0.0450  0.0463  0.0127  0.3336 -0.1096 -0.0621
 82846951  0.0547  0.0487  0.0467  0.0124  0.3314 -0.0840 -0.0640
 82846962  0.0597  0.0472  0.0469  0.0128  0.3294 -0.0777 -0.0858
 82846971  0.0605  0.0427  0.0468  0.0128  0.3532 -0.0972 -0.0542
 82846981  0.0594  0.0385  0.0475  0.0127  0.3808 -0.1048 -0.0669
 82846992  0.0601  0.0402  0.0471  0.0125  0.3688 -0.0947 -0.0728
 82847001  0.0612  0.0414  0.0470  0.0142  0.3635 -0.0815 -0.0741
 82847011  0.0587  0.0447  0.0465  0.0147  0.3488 -0.0989 -0.0925
 82847022  0.0635  0.0437  0.0463  0.0154  0.3168 -0.0801 -0.0962
 82847031  0.0611  0.0440  0.0460  0.0156  0.3429 -0.0847 -0.0889
 82847041  0.0502  0.0390  0.0455  0.0156  0.4033 -0.0763 -0.0439
 82847052  0.0545  0.0484  0.0456  0.0159  0.3543 -0.0762 -0.0584
 82847061  0.0575  0.0398  0.0459  0.0167  0.3558 -0.0809 -0.0958
 82847071  0.0635  0.0441  0.0457  0.0175  0.3122 -0.1018 -0.0961
 82847082  0.0599  0.0431  0.0463  0.0170  0.3460 -0.0976 -0.1087
 82847091  0.0582  0.0434  0.0457  0.0172  0.3765 -0.1243 -0.0805
 82847101  0.0568  0.0403  0.0454  0.0166  0.3514 -0.0894 -0.0539
 82847112  0.0604  0.0411  0.0456  0.0172  0.3524 -0.0954 -0.1057
 82847121  0.0592  0.0401  0.0456  0.0176  0.3365 -0.1168 -0.1032
 82847132  0.0611  0.0441  0.0456  0.0180  0.3504 -0.0795 -0.0817
 82847141  0.0604  0.0399  0.0454  0.0183  0.3447 -0.1154 -0.0955
 82847151  0.0590  0.0450  0.0446  0.0189  0.3379 -0.1284 -0.0963
 82847162  0.0570  0.0425  0.0443  0.0185  0.3379 -0.1041 -0.0689
 82847171  0.0603  0.0393  0.0445  0.0185  0.3471 -0.1226 -0.0820
 82847181  0.0546  0.0389  0.0438  0.0181  0.3276 -0.1100 -0.0841
 82847192  0.0624  0.0440  0.0436  0.0181  0.3159 -0.1215 -0.0836
 82847202  0.0583  0.0385  0.0432  0.0180  0.3611 -0.1266 -0.0834
 82847211  0.0546  0.0379  0.0429  0.0173  0.3366 -0.1354 -0.0881
 82847222  0.0568  0.0451  0.0428  0.0170  0.3498 -0.1029 -0.0950
 82847232  0.0535  0.0386  0.0422  0.0163  0.3483 -0.1136 -0.0772
 82847241  0.0572  0.0393  0.0418  0.0159  0.3505 -0.1352 -0.0903
 82847252  0.0656  0.0438  0.0413  0.0159  0.3289 -0.1227 -0.1184
 82847262  0.0561  0.0393  0.0410  0.0151  0.3417 -0.1334 -0.0935
 82847271  0.0569  0.0449  0.0405  0.0152  0.3542 -0.1218 -0.1197
 82847281  0.0592  0.0457  0.0399  0.0153  0.3537 -0.1156 -0.1020
 82847292  0.0567  0.0444  0.0395  0.0146  0.3168 -0.1329 -0.0956
 82847302  0.0561  0.0422  0.0395  0.0134  0.3358 -0.1063 -0.1080
 82847312  0.0578  0.0417  0.0392  0.0132  0.3623 -0.1357 -0.1153
 82847322  0.0569  0.0442  0.0391  0.0130  0.3571 -0.1234 -0.0853
 82847331  0.0581  0.0406  0.0386  0.0127  0.3399 -0.1171 -0.1276
 82847342  0.0543  0.0399  0.0375  0.0123  0.3359 -0.1208 -0.1001
 82847352  0.0576  0.0450  0.0377  0.0116  0.3537 -0.1034 -0.1075
 82847362  0.0517  0.0321  0.0380  0.0119  0.4017 -0.1501 -0.0814
 82847372  0.0538  0.0441  0.0378  0.0118  0.3690 -0.1359 -0.1083
 82847382  0.0614  0.0384  0.0373  0.0113  0.3497 -0.1487 -0.0949
 82847392  0.0513  0.0409  0.0374  0.0102  0.3519 -0.1315 -0.0628
 82847402  0.0552  0.0394  0.0366  0.0096  0.3671 -0.1411 -0.0909
 82847412  0.0578  0.0444  0.0356  0.0089  0.3466 -0.1361 -0.1165
 82847422  0.0519  0.0444  0.0357  0.0103  0.3571 -0.1254 -0.1086
 82847432  0.0564  0.0453  0.0355  0.0106  0.3375 -0.1267 -0.0931
 82847442  0.0515  0.0425  0.0360  0.0098  0.3561 -0.1383 -0.0997
 82847453  0.0577  0.0430  0.0353  0.0107  0.3289 -0.1324 -0.1062
 82847462  0.0540  0.0436  0.0350  0.0103  0.3303 -0.1488 -0.0863
 82847472  0.0566  0.0383  0.0360  0.0100  0.3669 -0.1248 -0.1024
 82847483  0.0536  0.0433  0.0364  0.0102  0.3329 -0.1205 -0.1223
 82847492  0.0561  0.0397  0.0357  0.0110  0.3444 -0.1256 -0.1146
 82847502  0.0614  0.0438  0.0354  0.0116  0.3252 -0.1223 -0.1117
 82847512  0.0564  0.0399  0.0356  0.0114  0.3405 -0.1205 -0.1122
 82847522  0.0562  0.0421  0.0353  0.0110  0.3348 -0.1392 -0.1016
 82847532  0.0562  0.0440  0.0352  0.0115  0.3514 -0.1261 -0.1318
 82847542  0.0615  0.0436  0.0357  0.0118  0.3423 -0.1224 -0.1396
 82847553  0.0566  0.0436  0.0356  0.0113  0.3270 -0.1127 -0.1312
 82847562  0.0514  0.0427  0.0359  0.0111  0.3329 -0.1108 -0.1470
 82847572  0.0566  0.0440  0.0362  0.0115  0.3425 -0.1063 -0.1319
 82847583  0.0585  0.0428  0.0361  0.0116  0.3183 -0.1357 -0.0981
 82847593  0.0530  0.0332  0.0362  0.0123  0.3575 -0.1356 -0.1028
 82847602  0.0518  0.0422  0.0360  0.0118  0.3376 -0.1101 -0.0993
 82847613  0.0547  0.0408  0.0356  0.0124  0.3388 -0.0951 -0.1209
 82847623  0.0508  0.0385  0.0357  0.0120  0.3543 -0.1140 -0.1038
 82847632  0.0578  0.0401  0.0364  0.0121  0.3670 -0.1211 -0.1232
 82847642  0.0519  0.0464  0.0362  0.0114  0.3357 -0.0900 -0.1255
 82847653  0.0519  0.0452  0.0363  0.0113  0.3418 -0.0956 -0.1428
 82847662  0.0545  0.0483  0.0361  0.0120  0.3329 -0.0931 -0.1278
 82847672  0.0556  0.0384  0.0362  0.0120  0.3420 -0.0951 -0.1267
 82847683  0.0519  0.0457  0.0367  0.0117  0.3291 -0.0963 -0.1127
 82847692  0.0602  0.0435  0.0372  0.0119  0.3567 -0.0839 -0.1294
 82847702  0.0590  0.0347  0.0369  0.0118  0.3458 -0.1092 -0.0940
 82847713  0.0477  0.0416  0.0363  0.0108  0.3354 -0.1058 -0.1014
 82847723  0.0524  0.0425  0.0365  0.0114  0.3456 -0.0965 -0.1150
 82847732  0.0541  0.0416  0.0361  0.0114  0.3425 -0.0938 -0.1077
 82847743  0.0555  0.0440  0.0361  0.0113  0.3075 -0.1083 -0.1279
 82847753  0.0527  0.0356  0.0368  0.0112  0.3873 -0.1239 -0.1042
 82847762  0.0566  0.0430  0.0377  0.0113  0.3277 -0.0921 -0.1497
 82847773  0.0544  0.0434  0.0386  0.0112  0.3019 -0.1137 -0.1154
 82847783  0.0594  0.0414  0.0385  0.0112  0.3089 -0.1019 -0.1246
 82847792  0.0552  0.0355  0.0391  0.0115  0.3289 -0.0962 -0.1251
 82847802  0.0553  0.0373  0.0390  0.0104  0.3156 -0.1232 -0.1177
 82847813  0.0580  0.0366  0.0386  0.0101  0.3395 -0.1354 -0.1124
 82847823  0.0519  0.0422  0.0394  0.0109  0.3065 -0.1043 -0.1264
 82847832  0.0569  0.0430  0.0398  0.0105  0.3145 -0.0811 -0.1109
 82847843  0.0577  0.0423  0.0401  0.0104  0.3038 -0.1174 -0.1167
 82847853  0.0529  0.0332  0.0402  0.0096  0.3381 -0.1157 -0.0870
 82847862  0.0593  0.0391  0.0403  0.0102  0.3119 -0.1106 -0.1043
 82847873  0.0495  0.0407  0.0399  0.0105  0.3253 -0.1112 -0.0732
 82847883  0.0483  0.0318  0.0405  0.0104  0.3332 -0.1440 -0.0858
 82847893  0.0476  0.0378  0.0408  0.0108  0.2894 -0.1219 -0.0819
 82847902  0.0520  0.0370  0.0413  0.0106  0.3148 -0.1219 -0.0928
 82847913  0.0551  0.0339  0.0420  0.0105  0.3019 -0.1277 -0.1246
 82847923  0.0541  0.0331  0.0413  0.0105  0.3119 -0.1180 -0.0949
 82847932  0.0554  0.0370  0.0415  0.0108  0.3198 -0.1318 -0.1100
 82847943  0.0518  0.0384  0.0414  0.0113  0.3381 -0.1370 -0.0850
 82847953  0.0543  0.0388  0.0422  0.0111  0.2828 -0.1502 -0.0800
 82847963  0.0562  0.0375  0.0429  0.0112  0.2931 -0.1395 -0.1137
 82847973  0.0534  0.0387  0.0429  0.0107  0.3510 -0.1398 -0.0852
 82847983  0.0513  0.0407  0.0427  0.0118  0.2731 -0.1337 -0.1232
 82847993  0.0546  0.0361  0.0421  0.0117  0.3007 -0.1630 -0.0984
 82848002  0.0494  0.0408  0.0423  0.0122  0.3000 -0.1571 -0.1123
 82848013  0.0509  0.0346  0.0432  0.0125  0.3673 -0.1715 -0.0913
 82848023  0.0550  0.0345  0.0437  0.0126  0.2846 -0.1627 -0.1050
 82848033  0.0504  0.0385  0.0439  0.0124  0.3139 -0.1627 -0.0615
 82848043  0.0497  0.0376  0.0442  0.0121  0.3252 -0.1561 -0.0653
 82848052  0.0503  0.0297  0.0451  0.0123  0.3581 -0.1584 -0.0720
 82848064  0.0561  0.0380  0.0454  0.0129  0.3029 -0.1377 -0.0964
 82848073  0.0543  0.0390  0.0457  0.0129  0.3073 -0.1605 -0.1047
 82848083  0.0547  0.0348  0.0461  0.0128  0.3176 -0.1764 -0.0976
 82848093  0.0533  0.0380  0.0464  0.0123  0.3183 -0.1372 -0.0852
 82848103  0.0515  0.0414  0.0474  0.0112  0.2967 -0.1517 -0.0957
 82848113  0.0519  0.0376  0.0480  0.0113  0.2790 -0.1392 -0.1050
 82848123  0.0536  0.0417  0.0474  0.0109  0.2931 -0.1588 -0.0868
 82848133  0.0516  0.0414  0.0480  0.0100  0.2844 -0.1526 -0.1005
 82848143  0.0572  0.0422  0.0482  0.0102  0.2751 -0.1699 -0.1046
 82848153  0.0528  0.0330  0.0481  0.0098  0.2997 -0.1757 -0.1040
 82848164  0.0516  0.0367  0.0475  0.0093  0.2924 -0.1823 -0.0990
 82848173  0.0457  0.0322  0.0476  0.0085  0.3007 -0.1681 -0.0839
 82848183  0.0463  0.0394  0.0476  0.0081  0.2835 -0.1719 -0.0834
 82848193  0.0529  0.0400  0.0475  0.0081  0.2773 -0.1865 -0.1277
 82848203  0.0513  0.0400  0.0476  0.0087  0.3034 -0.1515 -0.0919
 82848214  0.0435  0.0427  0.0482  0.0094  0.3054 -0.1555 -0.0944
 82848224  0.0480  0.0373  0.0476  0.0096  0.3221 -0.1857 -0.0796
 82848233  0.0514  0.0394  0.0478  0.0100  0.2847 -0.2023 -0.0971
 82848243  0.0483  0.0422  0.0474  0.0103  0.2900 -0.1900 -0.0698
 82848254  0.0480  0.0386  0.0475  0.0106  0.3262 -0.1964 -0.0672
 82848263  0.0450  0.0358  0.0467  0.0107  0.2887 -0.1806 -0.0657
 82848273  0.0524  0.0369  0.0467  0.0111  0.2917 -0.2042 -0.1043
 82848284  0.0482  0.0420  0.0463  0.0116  0.2789 -0.1753 -0.0783
 82848293  0.0408  0.0353  0.0454  0.0114  0.3340 -0.1744 -0.0346
 82848303  0.0471  0.0421  0.0456  0.0107  0.3099 -0.1831 -0.0744
 82848314  0.0470  0.0399  0.0444  0.0112  0.3198 -0.1732 -0.0582
 82848323  0.0434  0.0394  0.0452  0.0114  0.2817 -0.2247 -0.0944
 82848333  0.0510  0.0384  0.0455  0.0115  0.3025 -0.2027 -0.0748
 82848343  0.0471  0.0399  0.0447  0.0123  0.3144 -0.2013 -0.0687
 82848353  0.0506  0.0390  0.0442  0.0118  0.3026 -0.2105 -0.0941
 82848363  0.0507  0.0510  0.0442  0.0122  0.2162 -0.1605 -0.1255
 82848373  0.0471  0.0400  0.0435  0.0124  0.2868 -0.2243 -0.0742
 82848383  0.0509  0.0399  0.0434  0.0125  0.3066 -0.2066 -0.0669
 82848394  0.0459  0.0402  0.0434  0.0125  0.3016 -0.2044 -0.0689
 82848404  0.0441  0.0413  0.0424  0.0127  0.3012 -0.2235 -0.0761
 82848413  0.0477  0.0420  0.0416  0.0124  0.3035 -0.2259 -0.0753
 82848423  0.0469  0.0410  0.0413  0.0126  0.3238 -0.2214 -0.0720
 82848433  0.0460  0.0395  0.0419  0.0124  0.3199 -0.2104 -0.0728
 82848443  0.0504  0.0405  0.0411  0.0127  0.2863 -0.2179 -0.0815
 82848454  0.0462  0.0416  0.0408  0.0128  0.2849 -0.2368 -0.1001
 82848464  0.0533  0.0390  0.0400  0.0128  0.2986 -0.2176 -0.0890
 82848473  0.0382  0.0414  0.0407  0.0128  0.3201 -0.2033 -0.0489
 82848484  0.0482  0.0386  0.0414  0.0134  0.3298 -0.2120 -0.0830
 82848494  0.0446  0.0438  0.0408  0.0126  0.3036 -0.2240 -0.0531
 82848503  0.0462  0.0431  0.0411  0.0125  0.3163 -0.1964 -0.0498
 82848513  0.0470  0.0390  0.0408  0.0112  0.3114 -0.2097 -0.0629
 82848524  0.0424  0.0361  0.0404  0.0099  0.3131 -0.2323 -0.0522
 82848533  0.0483  0.0388  0.0402  0.0098  0.2992 -0.2303 -0.0809
 82848544  0.0444  0.0332  0.0399  0.0091  0.3151 -0.1966 -0.0294
 82848554  0.0420  0.0402  0.0397  0.0091  0.2925 -0.2332 -0.0529
 82848563  0.0452  0.0398  0.0402  0.0088  0.2910 -0.2212 -0.0394
 82848573  0.0394  0.0355  0.0403  0.0096  0.2899 -0.1985 -0.0339
 82848584  0.0425  0.0367  0.0390  0.0098  0.2794 -0.2121 -0.0515
 82848594  0.0398  0.0396  0.0395  0.0098  0.3049 -0.2065 -0.0269
 82848604  0.0449  0.0330  0.0400  0.0091  0.2969 -0.2328 -0.0361
 82848614  0.0449  0.0339  0.0402  0.0085  0.2722 -0.2385 -0.0444
 82848624  0.0474  0.0334  0.0401  0.0083  0.2523 -0.2409 -0.0506
 82848634  0.0452  0.0357  0.0405  0.0087  0.2873 -0.2205 -0.0679
 82848644  0.0459  0.0347  0.0413  0.0082  0.3115 -0.2293 -0.0459
 82848654  0.0470  0.0419  0.0416  0.0083  0.2978 -0.2204 -0.0481
 82848665  0.0400  0.0360  0.0414  0.0085  0.3262 -0.2084 -0.0382
 82848674  0.0483  0.0375  0.0424  0.0080  0.2992 -0.2318 -0.0525
 82848684  0.0434  0.0327  0.0429  0.0092  0.2851 -0.2344 -0.0613
 82848694  0.0468  0.0336  0.0436  0.0082  0.2886 -0.1944 -0.0425
 82848704  0.0446  0.0293  0.0444  0.0084  0.3240 -0.2303 -0.0439
 82848714  0.0428  0.0370  0.0447  0.0081  0.2959 -0.2123 -0.0528
 82848724  0.0462  0.0364  0.0449  0.0084  0.2974 -0.2208 -0.0581
 82848735  0.0458  0.0374  0.0453  0.0086  0.3025 -0.2021 -0.0506
 82848744  0.0454  0.0361  0.0456  0.0095  0.2547 -0.2294 -0.0720
 82848754  0.0489  0.0341  0.0458  0.0109  0.2866 -0.2505 -0.0551
 82848765  0.0435  0.0345  0.0456  0.0108  0.3246 -0.1990 -0.0516
 82848774  0.0414  0.0285  0.0457  0.0103  0.3380 -0.2337 -0.0194
 82848784  0.0423  0.0332  0.0454  0.0103  0.3025 -0.2396 -0.0602
 82848795  0.0416  0.0325  0.0452  0.0099  0.3108 -0.2388 -0.0382
 82848805  0.0435  0.0359  0.0458  0.0100  0.3403 -0.2220 -0.0619
 82848814  0.0449  0.0322  0.0466  0.0109  0.2807 -0.2296 -0.0576
 82848824  0.0438  0.0354  0.0470  0.0111  0.3462 -0.2139 -0.0807
 82848835  0.0439  0.0316  0.0464  0.0106  0.3075 -0.2360 -0.0635
 82848845  0.0470  0.0366  0.0469  0.0113  0.2978 -0.2379 -0.0725
 82848854  0.0452  0.0308  0.0471  0.0111  0.3204 -0.2115 -0.0324
 82848865  0.0465  0.0355  0.0475  0.0116  0.3111 -0.2107 -0.0602
 82848874  0.0437  0.0289  0.0467  0.0110  0.3372 -0.2159 -0.0561
 82848884  0.0448  0.0294  0.0469  0.0104  0.3199 -0.2226 -0.0399
 82848895  0.0421  0.0332  0.0470  0.0096  0.3402 -0.2153 -0.0412
 82848905  0.0395  0.0352  0.0469  0.0095  0.3036 -0.2186 -0.0791
 82848914  0.0455  0.0309  0.0469  0.0098  0.3344 -0.2187 -0.0745
 82848924  0.0452  0.0350  0.0466  0.0095  0.3315 -0.2186 -0.0503
 82848935  0.0427  0.0319  0.0466  0.0095  0.3336 -0.2443 -0.0529
 82848945  0.0475  0.0274  0.0474  0.0100  0.3312 -0.2300 -0.0851
 82848954  0.0437  0.0312  0.0480  0.0107  0.3523 -0.2541 -0.0470
 82848965  0.0406  0.0314  0.0475  0.0111  0.3854 -0.2402 -0.0328
 82848975  0.0443  0.0298  0.0477  0.0112  0.3752 -0.2512 -0.0604
 82848984  0.0455  0.0317  0.0474  0.0111  0.3350 -0.2204 -0.0629
 82848995  0.0438  0.0335  0.0468  0.0114  0.3585 -0.2216 -0.0547
 82849005  0.0433  0.0348  0.0469  0.0113  0.3571 -0.2067 -0.0563
 82849015  0.0398  0.0345  0.0467  0.0111  0.3761 -0.2496 -0.0409
 82849024  0.0448  0.0249  0.0467  0.0110  0.3983 -0.2744 -0.0353
 82849035  0.0425  0.0329  0.0463  0.0112  0.3488 -0.2221 -0.0503
 82849045  0.0444  0.0299  0.0465  0.0104  0.3674 -0.2442 -0.0730
 82849054  0.0411  0.0306  0.0465  0.0098  0.3847 -0.2342 -0.0597
 82849065  0.0376  0.0279  0.0468  0.0101  0.4178 -0.2254 -0.0219
 82849075  0.0404  0.0290  0.0468  0.0100  0.3843 -0.2614 -0.0718
 82849085  0.0412  0.0295  0.0466  0.0097  0.3771 -0.2467 -0.0637
 82849095  0.0400  0.0264  0.0467  0.0099  0.3799 -0.2273 -0.0584
 82849105  0.0420  0.0293  0.0470  0.0096  0.3606 -0.2330 -0.0689
 82849115  0.0309  0.0340  0.0464  0.0106  0.3888 -0.2072 -0.0312
 82849125  0.0376  0.0296  0.0464  0.0105  0.3829 -0.2501 -0.0510
 82849135  0.0351  0.0364  0.0460  0.0104  0.3733 -0.2153 -0.0768
 82849145  0.0402  0.0299  0.0458  0.0105  0.3992 -0.2596 -0.0495
 82849155  0.0318  0.0291  0.0458  0.0100  0.3993 -0.2578 -0.0675
 82849165  0.0402  0.0310  0.0459  0.0107  0.4003 -0.2348 -0.0597
 82849175  0.0371  0.0288  0.0469  0.0107  0.3754 -0.2515 -0.0771
 82849185  0.0370  0.0327  0.0471  0.0104  0.3809 -0.2345 -0.1057
 82849195  0.0334  0.0315  0.0464  0.0102  0.4019 -0.2411 -0.0854
 82849205  0.0387  0.0313  0.0463  0.0106  0.3910 -0.2470 -0.0882
 82849215  0.0361  0.0280  0.0463  0.0106  0.4103 -0.2401 -0.0942
 82849225  0.0311  0.0253  0.0468  0.0107  0.4261 -0.2567 -0.0265
 82849235  0.0327  0.0274  0.0468  0.0101  0.4153 -0.2828 -0.0568
 82849245  0.0358  0.0298  0.0461  0.0090  0.3978 -0.2773 -0.0972
 82849256  0.0372  0.0279  0.0462  0.0093  0.4195 -0.2587 -0.0654
 82849265  0.0312  0.0320  0.0467  0.0098  0.4033 -0.2578 -0.0656
 82849275  0.0337  0.0289  0.0462  0.0099  0.4240 -0.2765 -0.0750
 82849285  0.0264  0.0270  0.0464  0.0110  0.4495 -0.2577 -0.0536
 82849296  0.0318  0.0277  0.0474  0.0110  0.4234 -0.2398 -0.0967
 82849305  0.0298  0.0332  0.0463  0.0103  0.4220 -0.2605 -0.0902
 82849315  0.0320  0.0319  0.0469  0.0101  0.4119 -0.2539 -0.0706
 82849326  0.0324  0.0213  0.0467  0.0103  0.4271 -0.2685 -0.0866
 82849335  0.0288  0.0271  0.0469  0.0106  0.3826 -0.2668 -0.1045
 82849346  0.0259  0.0249  0.0467  0.0103  0.4409 -0.2728 -0.0427
 82849356  0.0247  0.0275  0.0472  0.0104  0.4171 -0.2619 -0.0783
 82849366  0.0290  0.0275  0.0469  0.0106  0.4213 -0.2706 -0.0691
 82849376  0.0299  0.0247  0.0472  0.0111  0.4483 -0.2817 -0.0545
 82849386  0.0324  0.0289  0.0470  0.0107  0.3784 -0.2604 -0.0987
 82849395  0.0320  0.0289  0.0469  0.0112  0.4264 -0.2531 -0.0994
 82849405  0.0316  0.0166  0.0468  0.0111  0.4235 -0.2960 -0.0577
 82849416  0.0274  0.0272  0.0469  0.0104  0.4073 -0.2659 -0.1027
 82849426  0.0206  0.0201  0.0462  0.0108  0.4313 -0.2654 -0.0646
 82849435  0.0329  0.0232  0.0462  0.0108  0.4459 -0.2729 -0.0719
 82849445  0.0300  0.0156  0.0468  0.0108  0.4627 -0.2931 -0.0623
 82849456  0.0272  0.0191  0.0476  0.0107  0.4694 -0.2682 -0.0939
 82849466  0.0253  0.0263  0.0480  0.0108  0.4225 -0.2758 -0.0651
 82849475  0.0284  0.0250  0.0483  0.0108  0.3840 -0.2710 -0.0880
 82849486  0.0284  0.0186  0.0483  0.0108  0.4045 -0.2862 -0.0976
 82849496  0.0250  0.0230  0.0489  0.0114  0.4157 -0.2784 -0.0965
 82849505  0.0277  0.0200  0.0492  0.0122  0.4414 -0.2895 -0.0835
 82849515  0.0315  0.0194  0.0492  0.0122  0.4054 -0.3050 -0.0717
 82849526  0.0322  0.0227  0.0490  0.0125  0.3729 -0.2802 -0.0988
 82849536  0.0303  0.0179  0.0496  0.0122  0.4282 -0.2709 -0.0668
 82849546  0.0236  0.0215  0.0498  0.0123  0.3843 -0.2823 -0.0827
 82849555  0.0285  0.0218  0.0499  0.0128  0.4112 -0.2641 -0.1003
 82849566  0.0249  0.0176  0.0502  0.0124  0.4163 -0.2759 -0.0740
 82849576  0.0312  0.0152  0.0496  0.0129  0.4102 -0.2894 -0.0905
 82849585  0.0281  0.0220  0.0501  0.0133  0.4015 -0.2680 -0.0723
 82849596  0.0289  0.0218  0.0503  0.0126  0.4445 -0.2880 -0.0744
 82849606  0.0316  0.0208  0.0506  0.0125  0.4308 -0.2438 -0.0852
 82849616  0.0350  0.0230  0.0504  0.0132  0.4029 -0.2629 -0.1012
 82849625  0.0322  0.0131  0.0494  0.0130  0.4280 -0.3077 -0.0671
 82849636  0.0313  0.0208  0.0488  0.0137  0.3959 -0.2965 -0.0775
 82849646  0.0279  0.0137  0.0485  0.0134  0.4833 -0.2837 -0.0386
 82849656  0.0304  0.0219  0.0481  0.0131  0.4232 -0.2796 -0.0857
 82849666  0.0333  0.0227  0.0474  0.0141  0.4049 -0.2855 -0.1294
 82849676  0.0270  0.0166  0.0470  0.0157  0.3923 -0.2725 -0.0889
 82849686  0.0355  0.0144  0.0463  0.0152  0.4031 -0.3311 -0.0790
 82849696  0.0285  0.0228  0.0455  0.0152  0.4127 -0.2877 -0.0816
 82849706  0.0273  0.0241  0.0457  0.0158  0.3934 -0.2848 -0.0830
 82849716  0.0305  0.0162  0.0459  0.0162  0.3797 -0.3076 -0.1232
 82849727  0.0338  0.0168  0.0456  0.0168  0.4095 -0.3012 -0.0931
 82849736  0.0312  0.0202  0.0456  0.0168  0.4187 -0.3035 -0.1047
 82849746  0.0313  0.0274  0.0459  0.0173  0.3885 -0.2927 -0.1066
 82849756  0.0271  0.0204  0.0461  0.0181  0.4354 -0.2399 -0.0897
 82849767  0.0268  0.0184  0.0459  0.0199  0.4413 -0.2955 -0.0549
 82849776  0.0339  0.0169  0.0451  0.0205  0.4310 -0.2876 -0.0910
 82849786  0.0311  0.0172  0.0455  0.0201  0.4358 -0.2830 -0.0813
 82849796  0.0366  0.0205  0.0449  0.0198  0.3944 -0.2579 -0.1120
 82849806  0.0365  0.0153  0.0453  0.0192  0.4095 -0.3161 -0.1084
 82849816  0.0378  0.0188  0.0451  0.0195  0.4113 -0.2844 -0.0796
 82849827  0.0370  0.0162  0.0452  0.0192  0.4285 -0.2964 -0.0897
 82849836  0.0306  0.0178  0.0451  0.0187  0.4195 -0.2863 -0.0949
 82849846  0.0334  0.0191  0.0452  0.0187  0.4466 -0.2965 -0.0999
 82849857  0.0320  0.0133  0.0449  0.0198  0.4323 -0.3052 -0.0895
 82849866  0.0367  0.0240  0.0450  0.0197  0.4291 -0.2760 -0.1228
 82849876  0.0359  0.0164  0.0445  0.0198  0.4474 -0.3163 -0.0916
 82849887  0.0284  0.0143  0.0455  0.0199  0.4712 -0.2766 -0.0645
